section_id,section_name,app_id,app_name,app_code,app_status,decommission_date,doc_type,doc_title,filename,file_ext,doc_date,doc_url,app_url
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1057 Deployment, Installation, Back-Out, and Rollback Guide",DOCX,dg_5_3_1057_dibr.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1057_dibr.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1057 Deployment, Installation, Back-Out, and Rollback Guide",PDF,dg_5_3_1057_dibr.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1057_dibr.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1064 Release Notes,DOCX,dg_5_3_p1064_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1064_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1064 Release Notes,PDF,dg_5_3_p1064_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1064_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1067 Release Notes,DOCX,dg_5_3_p1067_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1067_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1067 Release Notes,PDF,dg_5_3_p1067_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1067_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1075 Release Notes,DOCX,dg_5_3_1075_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1075_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1075 Release Notes,PDF,dg_5_3_1075_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1075_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1080 Deployment, Installation, Back-Out, and Rollback Guide",DOCX,dg_5_3_p1080_dibr.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1080_dibr.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1080 Deployment, Installation, Back-Out, and Rollback Guide",PDF,dg_5_3_p1080_dibr.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1080_dibr.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1081 Release Notes,DOCX,dg_5_3_1081_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1081_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1081 Release Notes,PDF,dg_5_3_1081_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1081_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1082 Release Notes,DOCX,dg_5_3_p1082_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1082_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1082 Release Notes,PDF,dg_5_3_p1082_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1082_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1085 Release Notes,DOCX,dg_5_3_p1085_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1085_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1085 Release Notes,PDF,dg_5_3_p1085_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1085_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1090 Release Notes,DOCX,dg_5_3_p1090_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1090_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1090 Release Notes,PDF,dg_5_3_p1090_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1090_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1093 Release Notes,DOCX,dg_5_3_1093_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1093_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1093 Release Notes,PDF,dg_5_3_1093_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1093_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1097 Deployment, Installation, Back-out, Rollback Guide",DOCX,dg_5_3_p1097_dibrg.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1097_dibrg.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1097 Deployment, Installation, Back-out, Rollback Guide",PDF,dg_5_3_p1097_dibrg.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1097_dibrg.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1098 Release Notes,DOCX,dg_5_3_p1098_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1098_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1098 Release Notes,PDF,dg_5_3_p1098_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1098_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1102 Deployment, Installation, Back-out, and Rollback Guide",DOCX,dg_5_3_p1102_dibr.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1102_dibr.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1102 Deployment, Installation, Back-out, and Rollback Guide",PDF,dg_5_3_p1102_dibr.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1102_dibr.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1103 Release Notes,DOCX,dg_5_3_1103_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1103_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1103 Release Notes,PDF,dg_5_3_1103_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1103_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1104 Release Notes,DOCX,dg_5_3_1104_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1104_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1104 Release Notes,PDF,dg_5_3_1104_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1104_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1106 Release Notes,DOCX,dg_5_3_1106_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1106_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1106 Release Notes,PDF,dg_5_3_1106_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1106_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1108 Deployment, Installation, Back-out, Rollback Guide",DOCX,dg_5_3_p1108_dibrg.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1108_dibrg.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1108 Deployment, Installation, Back-out, Rollback Guide",PDF,dg_5_3_p1108_dibrg.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1108_dibrg.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1108 Release Notes,DOCX,dg_5_3_p1108_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1108_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1108 Release Notes,PDF,dg_5_3_p1108_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1108_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1109 Release Notes,DOCX,dg_5_3_1109_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1109_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1109 Release Notes,PDF,dg_5_3_1109_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1109_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1111 Release Notes,DOCX,dg_5_3_p1111_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1111_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1111 Release Notes,PDF,dg_5_3_p1111_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1111_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1118 Release Notes,DOCX,dg_5_3_1118_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1118_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1118 Release Notes,PDF,dg_5_3_1118_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1118_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1120 Deployment, Installation, Back-out, Rollback Guide",DOCX,dg_5_3_p1120_dibrg.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1120_dibrg.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*1120 Deployment, Installation, Back-out, Rollback Guide",PDF,dg_5_3_p1120_dibrg.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1120_dibrg.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1120 Release Notes,DOCX,dg_5_3_p1120_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1120_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1120 Release Notes,PDF,dg_5_3_p1120_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1120_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1121 Release Notes,DOCX,dg_5_3_p1121_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1121_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1121 Release Notes,PDF,dg_5_3_p1121_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1121_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1127 Release Notes,DOCX,dg_5_3_1127_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1127_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1127 Release Notes,PDF,dg_5_3_1127_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_1127_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1140 Release Notes,DOCX,dg_5_3_p1140_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1140_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1140 Release Notes,PDF,dg_5_3_p1140_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1140_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1149 Release Notes,DOCX,dg_5_3_p1149_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1149_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*1149 Release Notes,PDF,dg_5_3_p1149_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p1149_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*964 Deployment, Installation, Back-out, Rollback Guide",DOCX,dg_5_3_p964_dibrg.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p964_dibrg.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"DG*5.3*964 Deployment, Installation, Back-out, Rollback Guide",PDF,dg_5_3_p964_dibrg.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p964_dibrg.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*964 Release Notes,DOCX,dg_5_3_p964_rn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p964_rn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,DG*5.3*964 Release Notes,PDF,dg_5_3_p964_rn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_p964_rn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 ADT Technical Manual,DOCX,adt_pims_tm.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pims_tm.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 ADT Technical Manual,PDF,adt_pims_tm.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pims_tm.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 Installation Guide,DOCX,adt_pimsig.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pimsig.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 Installation Guide,PDF,adt_pimsig.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pimsig.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 Release Notes,DOCX,adt_pimsrn.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pimsrn.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 Release Notes,PDF,adt_pimsrn.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pimsrn.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - ADT Module,DOCX,adtbe_um.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adtbe_um.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - ADT Module,PDF,adtbe_um.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adtbe_um.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - ADT Outputs Menu,DOCX,adto_um.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adto_um.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - ADT Outputs Menu,PDF,adto_um.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adto_um.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Bed Control Menu,DOCX,dg_reg_bc_um.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_reg_bc_um.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Bed Control Menu,PDF,dg_reg_bc_um.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_reg_bc_um.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Contract Nursing Home RUG Menu,DOCX,adt_cnhr_um.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_cnhr_um.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Contract Nursing Home RUG Menu,PDF,adt_cnhr_um.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_cnhr_um.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Copay Exemption Test Supervisor Menu (Updated DG*5.3*891),DOCX,dg_5_3_891_cets_um.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_891_cets_um.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Copay Exemption Test Supervisor Menu (Updated DG*5.3*891),PDF,dg_5_3_891_cets_um.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/dg_5_3_891_cets_um.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - MAS Code Sheet Manager Menu,DOCX,adt_mcsm.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_mcsm.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - MAS Code Sheet Manager Menu,PDF,adt_mcsm.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_mcsm.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Means Test Supervisor Menu,DOCX,adt_mts_um.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_mts_um.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Means Test Supervisor Menu,PDF,adt_mts_um.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_mts_um.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"PIMS Version 5.3 User Manual - Menus, Intro & Orientation, etc.",DOCX,PIMS_User_Manual-Menus_Intros_Orientation.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/PIMS_User_Manual-Menus_Intros_Orientation.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,"PIMS Version 5.3 User Manual - Menus, Intro & Orientation, etc.",PDF,PIMS_User_Manual-Menus_Intros_Orientation.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/PIMS_User_Manual-Menus_Intros_Orientation.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Outputs Menu,DOCX,adt_pimsschoutput.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pimsschoutput.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Outputs Menu,PDF,adt_pimsschoutput.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_pimsschoutput.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - PTF Menu,DOCX,adt_ptf.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_ptf.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - PTF Menu,PDF,adt_ptf.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_ptf.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Registration Menu,DOCX,pims_reg_um.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/pims_reg_um.docx,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - Registration Menu,PDF,pims_reg_um.pdf,.pdf,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/pims_reg_um.pdf,https://www.va.gov/vdl/application.asp?appid=55
1,Clinical,55,Admission Discharge Transfer (ADT),ADT,active,,PIMS Version 5.3 User Manual - RUG-II Menu,DOCX,adt_rug.docx,.docx,,https://www.va.gov/vdl/documents/Clinical/Admis_Disch_Transfer_(ADT)/adt_rug.docx,https://www.va.gov/vdl/application.asp?appid=55
